pre_body_id,post_body_id,synapse_count,confidence,neuropil
15051,16527,3,0.899,central_complex
15051,14391,4,0.877,central_complex
15051,11358,2,0.975,central_complex
15051,529570,5,0.899,central_complex
15051,10734,1,0.905,central_complex
15051,10857,1,0.934,central_complex
15051,15472,2,0.912,central_complex
15051,14143,2,0.899,central_complex
15051,13524,1,0.956,central_complex
15051,10557,1,0.962,central_complex
15051,521061,4,0.888,central_complex
15051,512351,1,0.886,central_complex
15051,13637,5,0.986,central_complex
15051,12811,1,0.896,central_complex
15051,12928,1,0.945,central_complex
15051,11545,1,0.9,central_complex
15051,555382,6,0.861,central_complex
15051,38847,3,0.858,central_complex
15051,16186,1,0.892,central_complex
15051,12497,6,0.905,central_complex
15051,11404,3,0.942,central_complex
15051,36299,2,0.863,central_complex
15051,13784,1,0.914,central_complex
15051,14692,3,0.966,central_complex
15051,13529,2,0.968,central_complex
13767,10184,3,0.886,central_complex
13767,522465,1,0.927,central_complex
13767,10040,1,0.966,central_complex
13767,10685,4,0.871,central_complex
13767,523037,6,0.942,central_complex
13767,11027,2,0.889,central_complex
13767,14500,1,0.934,central_complex
13767,12159,2,0.942,central_complex
13767,10103,5,0.902,central_complex
13767,14040,1,0.954,central_complex
13767,11059,1,0.965,central_complex
13767,107729,1,0.931,central_complex
13767,11035,2,0.941,central_complex
13767,10136,6,0.877,central_complex
13767,10394,2,0.9,central_complex
13767,512060,2,0.881,central_complex
13767,11499,3,0.982,central_complex
13767,13228,4,0.975,central_complex
13767,11782,5,0.984,central_complex
13767,555827,5,0.858,central_complex
13767,10969,1,0.898,central_complex
13767,11950,2,0.886,central_complex
13767,14391,3,0.867,central_complex
13767,521129,5,0.928,central_complex
13767,12563,5,0.973,central_complex
13767,533045,4,0.903,central_complex
13767,13029,1,0.976,central_complex
13767,529570,1,0.924,central_complex
13767,10734,2,0.881,central_complex
13767,10857,2,0.867,central_complex
13767,13071,1,0.889,central_complex
13767,12135,3,0.868,central_complex
13767,523017,2,0.956,central_complex
13767,512199,3,0.989,central_complex
13767,35930,2,0.858,central_complex
13767,15189,1,0.909,central_complex
13767,10377,4,0.966,central_complex
13767,524138,4,0.94,central_complex
13767,27203,3,0.975,central_complex
13767,521061,1,0.906,central_complex
13767,29142,2,0.902,central_complex
13767,512351,1,0.92,central_complex
13767,37111,4,0.913,central_complex
13767,11561,5,0.858,central_complex
13767,520330,1,0.951,central_complex
13767,12664,6,0.919,central_complex
13767,10844,1,0.892,central_complex
13767,13079,1,0.954,central_complex
13767,15051,2,0.854,central_complex
13767,10501,2,0.942,central_complex
13767,10520,1,0.903,central_complex
13767,11131,1,0.92,central_complex
13767,11404,4,0.984,central_complex
13767,13784,1,0.906,central_complex
13767,12651,2,0.909,central_complex
13767,13485,2,0.884,central_complex
13767,14692,1,0.934,central_complex
13767,13259,2,0.899,central_complex
13767,11643,2,0.856,central_complex
531837,10105,1,0.963,central_complex
531837,10096,1,0.861,central_complex
531837,10184,1,0.976,central_complex
531837,10524,1,0.913,central_complex
531837,10648,3,0.87,central_complex
531837,11143,1,0.888,central_complex
531837,23477,1,0.982,central_complex
531837,11638,2,0.896,central_complex
531837,10119,2,0.907,central_complex
531837,11583,1,0.914,central_complex
531837,10455,2,0.893,central_complex
531837,12988,1,0.98,central_complex
531837,11035,3,0.871,central_complex
531837,10203,1,0.885,central_complex
531837,12510,2,0.871,central_complex
531837,10256,1,0.879,central_complex
531837,11956,1,0.948,central_complex
531837,12998,3,0.969,central_complex
531837,10541,1,0.857,central_complex
531837,12355,5,0.903,central_complex
531837,10739,1,0.86,central_complex
531837,12026,4,0.898,central_complex
531837,31330,6,0.917,central_complex
531837,10725,1,0.94,central_complex
531837,520024,1,0.884,central_complex
531837,11200,4,0.97,central_complex
531837,11445,1,0.962,central_complex
531837,524343,3,0.912,central_complex
531837,521129,3,0.86,central_complex
531837,12906,1,0.872,central_complex
531837,512277,1,0.864,central_complex
531837,522468,7,0.919,central_complex
531837,13071,1,0.884,central_complex
531837,14892,1,0.885,central_complex
531837,520288,3,0.871,central_complex
531837,512199,1,0.973,central_complex
531837,13450,1,0.924,central_complex
531837,524138,2,0.951,central_complex
531837,11006,1,0.949,central_complex
531837,16605,6,0.973,central_complex
531837,15160,2,0.909,central_complex
531837,10844,3,0.861,central_complex
531837,15051,1,0.907,central_complex
531837,13767,2,0.86,central_complex
531837,555382,3,0.916,central_complex
531837,10536,1,0.851,central_complex
531837,11484,2,0.889,central_complex
531837,12786,3,0.872,central_complex
531837,12497,1,0.884,central_complex
531837,13485,4,0.969,central_complex
531837,15915,5,0.9,central_complex
531837,11749,1,0.863,central_complex
531837,11509,6,0.917,central_complex
531837,13529,1,0.879,central_complex
11545,10050,2,0.907,central_complex
11545,10183,2,0.91,central_complex
11545,10092,2,0.935,central_complex
11545,555384,1,0.944,central_complex
11545,11303,1,0.878,central_complex
11545,10529,1,0.899,central_complex
11545,10067,4,0.884,central_complex
11545,10566,1,0.907,central_complex
11545,10852,1,0.895,central_complex
11545,10966,6,0.888,central_complex
11545,11203,1,0.98,central_complex
11545,10934,1,0.934,central_complex
11545,11485,4,0.938,central_complex
11545,11035,2,0.874,central_complex
11545,10936,1,0.906,central_complex
11545,11639,2,0.942,central_complex
11545,10340,1,0.865,central_complex
11545,10256,1,0.851,central_complex
11545,11956,5,0.899,central_complex
11545,10999,3,0.983,central_complex
11545,520037,5,0.861,central_complex
11545,10251,2,0.851,central_complex
11545,12026,2,0.965,central_complex
11545,12427,7,0.905,central_complex
11545,11441,1,0.896,central_complex
11545,12611,4,0.966,central_complex
11545,11782,1,0.955,central_complex
11545,11476,1,0.879,central_complex
11545,10718,1,0.917,central_complex
11545,16527,1,0.87,central_complex
11545,523581,1,0.93,central_complex
11545,522468,4,0.972,central_complex
11545,10734,1,0.895,central_complex
11545,14143,1,0.935,central_complex
11545,12135,1,0.85,central_complex
11545,13524,2,0.949,central_complex
11545,11144,7,0.917,central_complex
11545,12730,1,0.916,central_complex
11545,35930,1,0.903,central_complex
11545,14594,1,0.927,central_complex
11545,10377,1,0.945,central_complex
11545,520330,4,0.899,central_complex
11545,11191,5,0.874,central_complex
11545,520662,1,0.868,central_complex
11545,13036,5,0.9,central_complex
11545,13784,1,0.909,central_complex
11545,12651,3,0.956,central_complex
11545,13485,4,0.954,central_complex
11545,14692,4,0.916,central_complex
11545,10130,5,0.871,central_complex
12880,10260,1,0.892,central_complex
12880,10318,4,0.884,central_complex
12880,20418,1,0.857,central_complex
12880,520468,1,0.938,central_complex
12880,12091,1,0.851,central_complex
12880,521028,4,0.947,central_complex
12880,38788,6,0.874,central_complex
12880,14461,1,0.851,central_complex
12880,11432,1,0.881,central_complex
12880,12588,1,0.934,central_complex
12880,10823,3,0.903,central_complex
12880,11137,1,0.959,central_complex
12880,11070,4,0.938,central_complex
12880,11967,4,0.983,central_complex
12880,11353,4,0.975,central_complex
12880,10324,3,0.882,central_complex
12880,513434,1,0.909,central_complex
12880,10887,1,0.969,central_complex
12880,12954,3,0.875,central_complex
12880,12628,1,0.879,central_complex
12880,18956,4,0.927,central_complex
12880,12893,2,0.874,central_complex
12880,12223,2,0.889,central_complex
12880,12321,1,0.867,central_complex
12880,513791,1,0.877,central_complex
12880,10245,2,0.924,central_complex
12880,521317,6,0.861,central_complex
12880,22884,1,0.962,central_complex
12880,12858,1,0.865,central_complex
12880,12235,3,0.884,central_complex
12880,10076,1,0.97,central_complex
12880,13101,3,0.913,central_complex
12880,44903,1,0.868,central_complex
12880,12105,1,0.872,central_complex
12880,522991,3,0.86,central_complex
12880,14330,1,0.853,central_complex
12880,10834,2,0.945,central_complex
12951,539413,1,0.868,central_complex
12951,10696,2,0.851,central_complex
12951,10423,1,0.947,central_complex
12951,10646,1,0.98,central_complex
12951,11188,4,0.942,central_complex
12951,10950,5,0.872,central_complex
12951,11413,1,0.98,central_complex
12951,10949,1,0.906,central_complex
12951,10709,1,0.879,central_complex
12951,11918,1,0.851,central_complex
12951,13108,4,0.868,central_complex
12951,12123,2,0.969,central_complex
12951,11435,6,0.902,central_complex
12951,12363,3,0.979,central_complex
12951,12415,1,0.888,central_complex
12951,12067,1,0.891,central_complex
12951,519538,1,0.861,central_complex
12951,13626,1,0.903,central_complex
12951,10637,2,0.924,central_complex
12951,11764,1,0.916,central_complex
12951,13376,2,0.881,central_complex
12951,16659,1,0.886,central_complex
12951,10489,2,0.874,central_complex
12951,516097,3,0.959,central_complex
12951,13051,7,0.931,central_complex
12951,12914,1,0.913,central_complex
12951,530155,1,0.934,central_complex
12951,521241,1,0.861,central_complex
12951,16248,4,0.941,central_complex
12951,10920,2,0.868,central_complex
12951,12813,1,0.934,central_complex
12951,12686,1,0.854,central_complex
12951,11690,1,0.864,central_complex
12951,13035,1,0.909,central_complex
12951,10876,5,0.945,central_complex
12951,10296,3,0.912,central_complex
12951,523919,4,0.899,central_complex
12951,10907,1,0.879,central_complex
12951,10688,2,0.955,central_complex
12951,513565,1,0.91,central_complex
12951,12538,2,0.851,central_complex
12951,11110,2,0.87,central_complex
12951,10901,2,0.938,central_complex
12951,12890,1,0.935,central_complex
12951,13111,1,0.877,central_complex
12951,521928,1,0.865,central_complex
12951,12721,3,0.914,central_complex
12951,13849,8,0.891,central_complex
12951,10748,2,0.952,central_complex
12951,36918,1,0.895,central_complex
12951,12240,2,0.963,central_complex
12951,14346,1,0.853,central_complex
12951,15178,7,0.905,central_complex
12951,10374,4,0.968,central_complex
12951,11296,4,0.954,central_complex
12951,12817,1,0.969,central_complex
12951,10786,1,0.975,central_complex
12951,14789,7,0.863,central_complex
12951,12089,3,0.902,central_complex
12951,15440,1,0.913,central_complex
12951,15661,4,0.898,central_complex
12951,13351,1,0.896,central_complex
13345,10254,4,0.9,central_complex
13345,10456,1,0.948,central_complex
13345,10176,2,0.98,central_complex
13345,10322,1,0.928,central_complex
13345,10323,2,0.917,central_complex
13345,10522,1,0.898,central_complex
13345,10677,1,0.86,central_complex
13345,10338,2,0.913,central_complex
13345,10423,1,0.949,central_complex
13345,10167,1,0.921,central_complex
13345,10508,1,0.896,central_complex
13345,11155,1,0.864,central_complex
13345,11571,1,0.962,central_complex
13345,524883,1,0.976,central_complex
13345,10707,3,0.863,central_complex
13345,11642,1,0.895,central_complex
13345,10122,1,0.912,central_complex
13345,514230,1,0.958,central_complex
13345,530777,3,0.912,central_complex
13345,10860,1,0.893,central_complex
13345,31440,1,0.85,central_complex
13345,11345,2,0.854,central_complex
13345,11029,1,0.947,central_complex
13345,10693,1,0.926,central_complex
13345,10929,5,0.905,central_complex
13345,11478,2,0.956,central_complex
13345,11501,1,0.951,central_complex
13345,520916,1,0.877,central_complex
13345,555176,7,0.888,central_complex
13345,13182,2,0.956,central_complex
13345,11736,2,0.94,central_complex
13345,10756,2,0.951,central_complex
13345,555342,1,0.976,central_complex
13345,11022,1,0.885,central_complex
13345,11413,1,0.935,central_complex
13345,10402,1,0.879,central_complex
13345,11379,1,0.878,central_complex
13345,11558,1,0.906,central_complex
13345,11224,1,0.856,central_complex
13345,519263,7,0.931,central_complex
13345,11712,7,0.903,central_complex
13345,11375,1,0.91,central_complex
13345,11992,1,0.881,central_complex
13345,10661,1,0.851,central_complex
13345,11744,3,0.889,central_complex
13345,11342,4,0.888,central_complex
13345,13271,3,0.886,central_complex
13345,14530,2,0.947,central_complex
13345,11922,3,0.875,central_complex
13345,10201,1,0.906,central_complex
13345,572339,3,0.875,central_complex
13345,11355,1,0.86,central_complex
13345,10703,1,0.941,central_complex
13345,23204,1,0.976,central_complex
13345,10495,2,0.952,central_complex
13345,12363,1,0.892,central_complex
13345,37190,1,0.948,central_complex
13345,523780,3,0.928,central_complex
13345,525400,1,0.851,central_complex
13345,12208,2,0.863,central_complex
13345,12573,1,0.85,central_complex
13345,12564,2,0.875,central_complex
13345,12168,1,0.853,central_complex
13345,12679,1,0.906,central_complex
13345,10233,1,0.878,central_complex
13345,516433,1,0.98,central_complex
13345,12625,2,0.877,central_complex
13345,36537,4,0.926,central_complex
13345,12295,1,0.898,central_complex
13345,13821,2,0.973,central_complex
13345,10637,1,0.879,central_complex
13345,11693,1,0.906,central_complex
13345,11764,2,0.913,central_complex
13345,520628,4,0.875,central_complex
13345,525777,1,0.966,central_complex
13345,12354,5,0.905,central_complex
13345,12813,1,0.928,central_complex
13345,10629,1,0.976,central_complex
13345,13103,2,0.958,central_complex
13345,523919,2,0.972,central_complex
13345,11495,4,0.87,central_complex
13345,10210,2,0.874,central_complex
13345,26862,5,0.861,central_complex
13345,531732,2,0.909,central_complex
13345,12538,1,0.916,central_complex
13345,12890,1,0.979,central_complex
13345,12166,1,0.916,central_complex
13345,14803,1,0.854,central_complex
13345,12039,1,0.91,central_complex
13345,521525,3,0.955,central_complex
13345,13111,1,0.85,central_complex
13345,512547,1,0.979,central_complex
13345,12600,1,0.913,central_complex
13345,11754,6,0.863,central_complex
13345,15178,3,0.903,central_complex
13345,11988,4,0.917,central_complex
13345,17823,1,0.886,central_complex
13345,10786,3,0.979,central_complex
13345,519368,1,0.973,central_complex
13345,11566,5,0.914,central_complex
13345,16557,1,0.851,central_complex
13345,11652,1,0.854,central_complex
28364,11477,2,0.972,central_complex
28364,10053,2,0.888,central_complex
28364,10328,3,0.9,central_complex
28364,11532,1,0.961,central_complex
28364,10902,1,0.979,central_complex
28364,531985,1,0.868,central_complex
28364,10266,1,0.902,central_complex
28364,10479,3,0.863,central_complex
28364,12091,2,0.872,central_complex
28364,531583,1,0.884,central_complex
28364,10063,2,0.893,central_complex
28364,12248,3,0.895,central_complex
28364,10919,2,0.909,central_complex
28364,13136,1,0.874,central_complex
28364,10025,2,0.913,central_complex
28364,511869,1,0.853,central_complex
28364,11016,1,0.949,central_complex
28364,11462,1,0.892,central_complex
28364,11628,3,0.903,central_complex
28364,10774,4,0.973,central_complex
28364,12347,1,0.909,central_complex
28364,11863,2,0.877,central_complex
28364,11833,2,0.909,central_complex
28364,13532,1,0.965,central_complex
28364,11353,1,0.878,central_complex
28364,551781,1,0.898,central_complex
28364,16558,1,0.878,central_complex
28364,11291,1,0.938,central_complex
28364,13171,4,0.966,central_complex
28364,10771,2,0.872,central_complex
28364,12508,1,0.913,central_complex
28364,13563,2,0.895,central_complex
28364,11182,3,0.933,central_complex
28364,11133,1,0.9,central_complex
28364,11903,1,0.882,central_complex
28364,15106,5,0.989,central_complex
28364,532050,1,0.892,central_complex
28364,11340,1,0.913,central_complex
28364,10325,1,0.923,central_complex
28364,11648,2,0.888,central_complex
28364,514764,1,0.948,central_complex
28364,16029,2,0.896,central_complex
28364,13418,7,0.903,central_complex
28364,13654,4,0.919,central_complex
28364,12202,1,0.989,central_complex
28364,14610,1,0.851,central_complex
28364,12930,2,0.94,central_complex
28364,13367,1,0.912,central_complex
28364,13299,2,0.927,central_complex
28364,12723,4,0.891,central_complex
28364,12904,2,0.853,central_complex
28364,16317,2,0.882,central_complex
28364,519508,2,0.895,central_complex
28364,13153,1,0.958,central_complex
28364,14523,1,0.972,central_complex
11787,539413,2,0.87,optic_lobe
11787,10102,3,0.875,optic_lobe
11787,10719,3,0.916,optic_lobe
11787,10476,3,0.913,optic_lobe
11787,10583,2,0.881,optic_lobe
11787,11345,1,0.861,optic_lobe
11787,10155,1,0.948,optic_lobe
11787,11478,1,0.907,optic_lobe
11787,10266,1,0.856,optic_lobe
11787,11675,3,0.952,optic_lobe
11787,523672,5,0.919,optic_lobe
11787,10232,1,0.937,optic_lobe
11787,10410,2,0.885,optic_lobe
11787,11788,1,0.97,optic_lobe
11787,10867,2,0.965,optic_lobe
11787,10988,4,0.926,optic_lobe
11787,12987,3,0.863,optic_lobe
11787,11774,3,0.858,optic_lobe
11787,523317,1,0.871,optic_lobe
11787,11744,1,0.954,optic_lobe
11787,11918,1,0.896,optic_lobe
11787,11016,2,0.963,optic_lobe
11787,521375,8,0.891,optic_lobe
11787,13150,2,0.97,optic_lobe
11787,11397,1,0.896,optic_lobe
11787,12415,2,0.954,optic_lobe
11787,10343,4,0.888,optic_lobe
11787,10252,2,0.858,optic_lobe
11787,16642,1,0.874,optic_lobe
11787,12552,1,0.907,optic_lobe
11787,11407,1,0.884,optic_lobe
11787,13298,3,0.931,optic_lobe
11787,10891,5,0.903,optic_lobe
11787,523528,2,0.879,optic_lobe
11787,11291,1,0.851,optic_lobe
11787,534040,2,0.921,optic_lobe
11787,12857,3,0.882,optic_lobe
11787,11677,4,0.961,optic_lobe
11787,13953,2,0.909,optic_lobe
11787,13111,3,0.956,optic_lobe
11787,11308,4,0.889,optic_lobe
11787,12639,4,0.961,optic_lobe
11787,19615,6,0.877,optic_lobe
11787,12202,2,0.872,optic_lobe
11787,15787,5,0.969,optic_lobe
11787,11567,3,0.856,optic_lobe
11787,13200,7,0.919,optic_lobe
11787,513663,1,0.963,optic_lobe
11787,12094,1,0.907,optic_lobe
11787,16390,1,0.937,optic_lobe
11787,13038,2,0.949,optic_lobe
11787,13648,1,0.951,optic_lobe
511956,520034,2,0.884,optic_lobe
511956,10115,1,0.963,optic_lobe
511956,10421,1,0.864,optic_lobe
511956,10276,1,0.881,optic_lobe
511956,10098,1,0.896,optic_lobe
511956,11112,3,0.872,optic_lobe
511956,28160,2,0.961,optic_lobe
511956,10526,2,0.885,optic_lobe
511956,521783,4,0.899,optic_lobe
511956,11523,1,0.934,optic_lobe
511956,388536,3,0.868,optic_lobe
511956,11018,5,0.956,optic_lobe
511956,11637,1,0.926,optic_lobe
511956,522763,2,0.882,optic_lobe
511956,10936,4,0.913,optic_lobe
511956,11639,2,0.909,optic_lobe
511956,14192,8,0.863,optic_lobe
511956,13147,2,0.926,optic_lobe
511956,10340,5,0.945,optic_lobe
511956,519658,1,0.85,optic_lobe
511956,524881,2,0.874,optic_lobe
511956,10173,7,0.917,optic_lobe
511956,11219,1,0.945,optic_lobe
511956,10725,1,0.983,optic_lobe
511956,520024,1,0.92,optic_lobe
511956,10718,5,0.986,optic_lobe
511956,513433,1,0.934,optic_lobe
511956,12101,2,0.851,optic_lobe
511956,16656,1,0.85,optic_lobe
511956,13358,1,0.881,optic_lobe
511956,13521,5,0.86,optic_lobe
511956,522889,1,0.893,optic_lobe
511956,512842,4,0.933,optic_lobe
511956,10089,3,0.875,optic_lobe
511956,11163,5,0.889,optic_lobe
511956,531273,1,0.94,optic_lobe
511956,520288,2,0.903,optic_lobe
511956,11148,3,0.881,optic_lobe
511956,13450,1,0.891,optic_lobe
511956,14281,7,0.917,optic_lobe
511956,11277,2,0.898,optic_lobe
511956,14054,2,0.91,optic_lobe
511956,12928,1,0.893,optic_lobe
511956,519692,1,0.92,optic_lobe
511956,11015,1,0.9,optic_lobe
511956,13875,1,0.85,optic_lobe
511956,517685,1,0.903,optic_lobe
511956,515809,5,0.972,optic_lobe
12575,10278,2,0.987,central_complex
12575,11752,2,0.952,central_complex
12575,10593,1,0.948,central_complex
12575,36607,1,0.949,central_complex
12575,10229,1,0.851,central_complex
12575,46691,5,0.891,central_complex
12575,10453,1,0.895,central_complex
12575,10564,3,0.861,central_complex
12575,10778,3,0.969,central_complex
12575,12488,6,0.984,central_complex
12575,10127,1,0.976,central_complex
12575,521358,2,0.891,central_complex
12575,11637,2,0.983,central_complex
12575,10214,3,0.982,central_complex
12575,11101,4,0.9,central_complex
12575,531898,2,0.882,central_complex
12575,11338,1,0.962,central_complex
12575,11305,1,0.907,central_complex
12575,13062,4,0.959,central_complex
12575,532944,5,0.944,central_complex
12575,10580,2,0.885,central_complex
12575,10487,4,0.973,central_complex
12575,530938,1,0.949,central_complex
12575,519899,3,0.896,central_complex
12575,12431,7,0.989,central_complex
12575,526522,3,0.898,central_complex
12575,31124,2,0.94,central_complex
12575,10116,1,0.966,central_complex
12575,10373,1,0.851,central_complex
12575,12148,6,0.972,central_complex
12575,13661,5,0.9,central_complex
12575,517101,1,0.87,central_complex
12575,18264,1,0.857,central_complex
12575,14679,2,0.942,central_complex
12575,13191,1,0.879,central_complex
12575,12452,3,0.871,central_complex
12575,10965,2,0.91,central_complex
12575,14452,1,0.984,central_complex
12575,12182,1,0.909,central_complex
12575,11277,1,0.871,central_complex
12575,13586,1,0.951,central_complex
12575,521023,1,0.928,central_complex
12575,10498,2,0.867,central_complex
12575,520529,2,0.87,central_complex
12575,14395,6,0.9,central_complex
12575,16328,3,0.854,central_complex
11807,10540,1,0.895,optic_lobe
11807,10839,3,0.928,optic_lobe
11807,11665,1,0.9,optic_lobe
11807,10867,1,0.976,optic_lobe
11807,10988,1,0.948,optic_lobe
11807,11918,6,0.861,optic_lobe
11807,11435,1,0.944,optic_lobe
11807,11113,3,0.871,optic_lobe
11807,14551,1,0.886,optic_lobe
11807,12181,1,0.977,optic_lobe
11807,12415,1,0.962,optic_lobe
11807,10480,1,0.977,optic_lobe
11807,11719,2,0.954,optic_lobe
11807,13626,5,0.877,optic_lobe
11807,523528,1,0.935,optic_lobe
11807,14066,1,0.94,optic_lobe
11807,13664,1,0.956,optic_lobe
11807,534040,1,0.937,optic_lobe
11807,16248,1,0.885,optic_lobe
11807,35826,6,0.903,optic_lobe
11807,14118,1,0.864,optic_lobe
11807,13953,2,0.979,optic_lobe
11807,13849,1,0.986,optic_lobe
11807,15279,1,0.952,optic_lobe
11807,15717,2,0.94,optic_lobe
11807,12240,2,0.931,optic_lobe
11807,11826,5,0.933,optic_lobe
11807,15787,1,0.9,optic_lobe
11807,11296,1,0.886,optic_lobe
11807,13200,1,0.907,optic_lobe
11807,13336,1,0.906,optic_lobe
11807,11473,2,0.87,optic_lobe
11807,12041,5,0.888,optic_lobe
11807,11842,5,0.903,optic_lobe
11780,10707,1,0.914,central_complex
11780,532747,1,0.945,central_complex
11780,530777,6,0.861,central_complex
11780,10140,3,0.91,central_complex
11780,11722,1,0.893,central_complex
11780,11478,6,0.961,central_complex
11780,519242,3,0.867,central_complex
11780,520466,7,0.972,central_complex
11780,11440,1,0.976,central_complex
11780,10232,1,0.976,central_complex
11780,10650,2,0.893,central_complex
11780,10756,4,0.856,central_complex
11780,10996,3,0.909,central_complex
11780,11379,2,0.893,central_complex
11780,10867,1,0.861,central_complex
11780,12111,6,0.903,central_complex
11780,523317,2,0.938,central_complex
11780,10755,1,0.973,central_complex
11780,192978,5,0.861,central_complex
11780,10337,2,0.91,central_complex
11780,10031,3,0.902,central_complex
11780,13108,1,0.865,central_complex
11780,12201,2,0.867,central_complex
11780,11725,6,0.86,central_complex
11780,520194,2,0.987,central_complex
11780,12798,1,0.865,central_complex
11780,11355,1,0.865,central_complex
11780,23204,2,0.928,central_complex
11780,37190,1,0.956,central_complex
11780,13283,6,0.984,central_complex
11780,11815,5,0.872,central_complex
11780,524208,2,0.963,central_complex
11780,12208,2,0.909,central_complex
11780,13313,1,0.931,central_complex
11780,12564,1,0.9,central_complex
11780,11227,3,0.913,central_complex
11780,521701,2,0.865,central_complex
11780,11543,3,0.954,central_complex
11780,13386,1,0.942,central_complex
11780,11106,3,0.857,central_complex
11780,29860,2,0.854,central_complex
11780,11693,4,0.905,central_complex
11780,11764,1,0.865,central_complex
11780,16659,3,0.898,central_complex
11780,525777,1,0.85,central_complex
11780,11883,3,0.933,central_complex
11780,12354,4,0.87,central_complex
11780,16248,1,0.891,central_complex
11780,16921,2,0.865,central_complex
11780,13103,1,0.942,central_complex
11780,14259,1,0.878,central_complex
11780,12163,8,0.877,central_complex
11780,10210,4,0.903,central_complex
11780,15536,1,0.877,central_complex
11780,11142,4,0.885,central_complex
11780,12313,1,0.895,central_complex
11780,14803,1,0.868,central_complex
11780,12721,1,0.857,central_complex
11780,12934,6,0.984,central_complex
11780,14309,1,0.857,central_complex
11780,524406,1,0.927,central_complex
11780,14346,1,0.945,central_complex
11780,11754,6,0.86,central_complex
11780,11988,2,0.905,central_complex
11780,12817,1,0.87,central_complex
11780,12089,1,0.878,central_complex
11780,12012,5,0.885,central_complex
11780,522857,2,0.868,central_complex
11780,537027,1,0.864,central_complex
11780,11566,8,0.905,central_complex
11780,12121,3,0.969,central_complex
11780,10744,4,0.858,central_complex
11618,523512,3,0.917,central_complex
11618,10448,5,0.928,central_complex
11618,10200,1,0.933,central_complex
11618,10400,2,0.877,central_complex
11618,36607,3,0.917,central_complex
11618,10644,1,0.895,central_complex
11618,10778,2,0.885,central_complex
11618,12488,1,0.864,central_complex
11618,558801,2,0.886,central_complex
11618,11900,6,0.886,central_complex
11618,11331,2,0.963,central_complex
11618,13058,1,0.893,central_complex
11618,13018,1,0.878,central_complex
11618,10614,1,0.888,central_complex
11618,10019,2,0.853,central_complex
11618,521358,3,0.857,central_complex
11618,524893,2,0.875,central_complex
11618,10874,3,0.986,central_complex
11618,10345,1,0.907,central_complex
11618,10590,4,0.986,central_complex
11618,10955,4,0.987,central_complex
11618,13219,1,0.867,central_complex
11618,11779,1,0.853,central_complex
11618,12571,2,0.863,central_complex
11618,10091,1,0.928,central_complex
11618,10580,1,0.91,central_complex
11618,10487,1,0.924,central_complex
11618,10145,3,0.928,central_complex
11618,531862,3,0.871,central_complex
11618,10234,4,0.861,central_complex
11618,520020,4,0.972,central_complex
11618,12832,1,0.934,central_complex
11618,530938,1,0.959,central_complex
11618,10017,1,0.893,central_complex
11618,526522,7,0.917,central_complex
11618,30511,2,0.868,central_complex
11618,512326,4,0.902,central_complex
11618,10483,2,0.854,central_complex
11618,12148,2,0.938,central_complex
11618,14441,3,0.91,central_complex
11618,10789,2,0.931,central_complex
11618,15298,2,0.854,central_complex
11618,10417,2,0.972,central_complex
11618,536051,1,0.877,central_complex
11618,10217,1,0.867,central_complex
11618,14766,1,0.868,central_complex
11618,12182,2,0.917,central_complex
11618,12531,4,0.919,central_complex
11618,13586,4,0.858,central_complex
11618,12974,2,0.931,central_complex
11618,11892,1,0.885,central_complex
11618,12575,2,0.952,central_complex
11618,13384,1,0.856,central_complex
11618,14677,4,0.91,central_complex
11618,13033,1,0.905,central_complex
11618,515091,3,0.872,central_complex
11618,14138,8,0.877,central_complex
11618,11801,1,0.868,central_complex
11618,16328,1,0.878,central_complex
13235,10224,1,0.854,optic_lobe
13235,10271,1,0.903,optic_lobe
13235,10212,1,0.947,optic_lobe
13235,10319,3,0.882,optic_lobe
13235,10272,3,0.868,optic_lobe
13235,520787,1,0.875,optic_lobe
13235,533914,1,0.928,optic_lobe
13235,10398,1,0.892,optic_lobe
13235,11210,2,0.909,optic_lobe
13235,10119,1,0.947,optic_lobe
13235,517462,1,0.893,optic_lobe
13235,519862,1,0.899,optic_lobe
13235,11583,1,0.885,optic_lobe
13235,525959,1,0.874,optic_lobe
13235,10526,3,0.863,optic_lobe
13235,11523,1,0.896,optic_lobe
13235,10090,2,0.973,optic_lobe
13235,388536,5,0.885,optic_lobe
13235,10702,1,0.906,optic_lobe
13235,11531,1,0.951,optic_lobe
13235,12343,1,0.986,optic_lobe
13235,11359,1,0.909,optic_lobe
13235,10614,1,0.898,optic_lobe
13235,523716,1,0.942,optic_lobe
13235,23401,1,0.91,optic_lobe
13235,52029,6,0.877,optic_lobe
13235,12020,1,0.865,optic_lobe
13235,14192,3,0.924,optic_lobe
13235,10602,1,0.865,optic_lobe
13235,13168,2,0.941,optic_lobe
13235,13147,1,0.878,optic_lobe
13235,10256,7,0.863,optic_lobe
13235,524668,2,0.858,optic_lobe
13235,533588,2,0.868,optic_lobe
13235,519345,1,0.898,optic_lobe
13235,12338,1,0.909,optic_lobe
13235,532838,8,0.891,optic_lobe
13235,519920,7,0.947,optic_lobe
13235,11317,7,0.972,optic_lobe
13235,513174,1,0.899,optic_lobe
13235,513433,1,0.906,optic_lobe
13235,16656,1,0.878,optic_lobe
13235,512842,1,0.979,optic_lobe
13235,11090,1,0.97,optic_lobe
13235,13524,3,0.931,optic_lobe
